tipo,url,entity_id
jogadores,https://www.ogol.com.br/jogador/amauri/797244,1121
jogadores,https://www.ogol.com.br/jogador/mauro-cabecao/270611,1320
jogadores,https://www.ogol.com.br/jogador/taquito/409687,305
jogadores,https://www.ogol.com.br/jogador/polaco/409811,365
jogadores,https://www.ogol.com.br/jogador/celsinho/386857,432
jogadores,https://www.ogol.com.br/jogador/roberto-silva/349445,1202
jogadores,https://www.ogol.com.br/jogador/nelsi-morais/91219,1023
jogadores,https://www.ogol.com.br/jogador/ze-luiz/798258,1321
jogadores,https://www.ogol.com.br/jogador/armando/511946,829
jogadores,https://www.ogol.com.br/jogador/luis-carlos/238621,86
jogadores,https://www.ogol.com.br/jogador/ubaldo/438438,287
jogadores,https://www.ogol.com.br/jogador/raul-plassmann/5359,497
